statename,distname,YEAR,RAPE,CUSTODIAL RAPE,CRIMINAL BREACH OF TRUST,CHEATING,ARSON,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,CRUELTY BY HUSBAND OR HIS RELATIVES,CAUSING DEATH BY NEGLIGENCE
Jammu & Kashmir,Handwara,2014,3,0,2,1,4,0,80,2,8
Jammu & Kashmir,Jammu,2014,68,0,16,159,14,4,81,159,143
Jammu & Kashmir,Kargil,2014,2,0,0,0,0,0,0,0,17
Jammu & Kashmir,Kathua,2014,18,0,8,18,11,1,43,21,58
Jammu & Kashmir,Kishtwar,2014,6,0,1,6,4,0,23,9,1
Jammu & Kashmir,Kulgam,2014,7,0,4,12,7,0,171,0,21
Jammu & Kashmir,Kupwara,2014,8,0,4,7,4,0,61,8,8
Jammu & Kashmir,Leh,2014,6,0,0,10,0,0,3,0,0
Jammu & Kashmir,Poonch,2014,13,0,3,10,12,0,42,25,19
Jammu & Kashmir,Pulwama,2014,7,0,1,6,2,0,20,1,7
Jammu & Kashmir,Railways Jammu,2014,0,0,0,0,0,0,1,0,0
Jammu & Kashmir,Railways Kashmir,2014,0,0,0,0,0,0,2,0,0
Jammu & Kashmir,Railways Katra,2014,0,0,1,0,0,0,0,0,0
Jammu & Kashmir,Rajouri,2014,39,0,9,28,6,0,65,71,42
Jammu & Kashmir,Ramban,2014,8,0,2,7,2,0,25,12,38
Jammu & Kashmir,Reasi,2014,16,0,2,9,2,0,18,16,29
Jammu & Kashmir,Samba,2014,7,0,2,10,4,0,10,8,1
Jammu & Kashmir,Shopian,2014,1,0,2,2,3,0,30,2,10
Jammu & Kashmir,Sopore,2014,8,0,1,2,6,0,83,7,4
Jammu & Kashmir,Srinagar,2014,12,0,9,77,27,0,218,63,51
Jammu & Kashmir,Udhampur,2014,30,0,3,7,5,0,23,18,56
Jammu & Kashmir,Total,2014,331,0,96,497,159,5,1421,467,782
Jharkhand,Bokaro,2014,63,0,60,147,0,18,0,187,0
Jharkhand,Chaibasa,2014,54,0,1,43,4,2,22,19,99
Jharkhand,Chatra,2014,18,0,2,35,5,62,19,24,44
Jharkhand,Deoghar,2014,25,0,45,98,4,28,21,138,73
Jharkhand,Dhanbad,2014,54,0,235,26,4,28,54,99,1
Jharkhand,Dhanbad Railway,2014,0,0,0,6,0,2,6,0,0
Jharkhand,Dumka,2014,39,0,8,33,3,11,9,55,135
Jharkhand,Garhwa,2014,50,0,65,93,6,25,19,45,60
Jharkhand,Giridih,2014,58,0,23,145,1,40,39,176,106
Jharkhand,Godda,2014,34,0,7,56,0,3,0,57,0
Jharkhand,Gumla,2014,67,0,0,38,7,1,15,24,95
Jharkhand,Hazaribagh,2014,52,0,1,135,12,23,50,37,159
Jharkhand,Jamshedpur,2014,55,0,103,427,5,13,47,110,178
Jharkhand,Jamshedpur Railway,2014,0,0,1,5,1,0,2,0,2
Jharkhand,Jamtara,2014,27,0,12,71,6,10,29,70,30
Jharkhand,Khunti,2014,7,0,1,5,4,2,3,11,41
Jharkhand,Koderma,2014,15,0,0,60,0,16,0,39,58
Jharkhand,Latehar,2014,25,0,14,18,0,8,0,17,54
Jharkhand,Lohardagga,2014,43,0,7,25,4,2,5,24,42
Jharkhand,Pakur,2014,55,0,7,47,2,1,12,91,68
Jharkhand,Palamu,2014,44,0,69,51,9,19,15,42,85
Jharkhand,Ramgarh,2014,48,0,48,53,7,11,20,34,77
Jharkhand,Ranchi,2014,75,0,35,112,3,13,1,48,130
Jharkhand,Sahebganj,2014,87,0,0,89,2,4,20,75,28
Jharkhand,Saraikela,2014,31,0,45,21,4,7,27,27,106
Jharkhand,Simdega,2014,24,0,1,16,1,1,5,13,0
Jharkhand,Total,2014,1050,0,790,1855,94,350,440,1462,1671
Karnataka,Bagalkot,2014,22,0,5,91,12,4,96,53,285
Karnataka,Bengaluru City,2014,104,0,107,3045,100,57,680,490,885
Karnataka,Bengaluru District,2014,60,0,32,318,13,22,135,97,614
Karnataka,Belagavi District,2014,59,0,19,115,21,4,233,162,605
Karnataka,Ballari,2014,48,0,6,228,5,12,121,72,320
Karnataka,Bidar,2014,33,0,6,75,14,10,82,106,256
Karnataka,Vijayapura,2014,45,0,4,68,37,7,127,122,359
Karnataka,Chikkaballapura,2014,36,0,18,89,9,10,106,26,221
Karnataka,Chamarajnagar,2014,11,0,2,31,6,5,92,15,140
Karnataka,Chikkamagaluru,2014,30,0,10,86,9,5,172,110,10
Karnataka,Chitradurga,2014,24,0,5,77,12,17,241,77,360
Karnataka,Dakshina Kannada,2014,40,0,7,88,12,1,70,32,151
Karnataka,Davanagere,2014,40,0,17,111,8,9,211,87,267
Karnataka,Dharwad,2014,23,0,9,29,5,3,32,15,195
Karnataka,Gadag,2014,15,0,10,48,3,2,31,22,126
Karnataka,Kalaburgi,2014,53,0,6,110,5,14,145,127,361
Karnataka,Hassan,2014,63,0,7,110,27,11,251,103,409
Karnataka,Haveri,2014,40,0,6,37,0,10,94,44,196
Karnataka,Hubballi Dharwad City,2014,21,0,24,130,4,7,31,39,108
Karnataka,K.G.F.,2014,20,0,0,64,5,1,21,14,70
Karnataka,Kodagu,2014,25,0,5,80,8,1,60,40,63
Karnataka,Kolar,2014,32,0,3,80,9,8,67,21,234
Karnataka,Koppal,2014,28,0,4,111,4,4,34,50,171
Karnataka,Mandya,2014,36,0,6,88,20,11,278,143,385
Karnataka,Mangaluru City,2014,25,0,18,282,12,1,72,56,215
Karnataka,Mysuru City,2014,41,0,10,227,0,3,87,51,109
Karnataka,Mysuru District,2014,41,0,8,87,18,20,201,107,298
Karnataka,Raichur,2014,55,0,11,132,9,5,198,134,273
Karnataka,K.Railways,2014,1,0,0,6,0,1,9,2,7
Karnataka,Ramanagar,2014,43,0,9,102,12,12,142,60,0
Karnataka,Shimoga,2014,58,0,7,236,26,8,404,228,287
Karnataka,Tumakuru,2014,36,0,15,176,13,15,242,87,554
Karnataka,Udupi,2014,28,0,14,129,11,3,111,57,205
Karnataka,Uttara Kannada,2014,25,0,9,108,13,0,154,56,245
Karnataka,Yadgiri,2014,41,0,1,26,4,2,148,48,150
Karnataka,Belagavi City,2014,22,0,12,115,18,8,85,72,151
Karnataka,Total,2014,1324,0,432,6935,484,313,5263,3025,9285
Kerala,Alapuzha,2014,61,0,15,429,14,0,245,261,305
Kerala,Ernakulam Commr.,2014,64,0,15,749,3,0,158,166,114
Kerala,Ernakulam Rural,2014,71,0,27,320,12,0,224,169,278
Kerala,Idukki,2014,71,0,16,206,9,2,186,160,71
Kerala,Kannur,2014,59,0,11,190,86,1,222,330,183
Kerala,Kasargod,2014,59,0,11,223,44,0,123,210,93
Kerala,Kollam Commr.,2014,78,0,9,187,13,1,287,296,181
Kerala,Kollam Rural,2014,81,0,5,192,16,2,240,276,123
Kerala,Kottayam,2014,75,0,12,240,17,0,204,182,199
Kerala,Kozhikode Commr.,2014,35,0,34,259,9,1,107,184,141
Kerala,Kozhikode Rural,2014,52,0,6,347,63,0,226,307,199
Kerala,Malappuram,2014,103,0,13,374,9,1,346,590,319
Kerala,Palakkad,2014,88,0,64,410,31,7,182,450,272
Kerala,Pathanamthitta,2014,63,0,9,274,19,0,163,118,98
Kerala,Railways,2014,0,0,0,2,0,0,74,0,0
Kerala,Thrissur Commr.,2014,38,0,14,362,12,0,109,130,100
Kerala,Thrissur Rural,2014,94,0,9,467,47,2,298,468,261
Kerala,Trivandrum Commr.,2014,56,0,19,294,10,2,254,134,125
Kerala,Trivandrum Rural,2014,122,0,8,361,29,6,581,387,250
Kerala,Wayanadu,2014,75,0,9,169,8,0,134,99,64
Kerala,Crime Branch,2014,2,0,60,36,2,3,4,2,5
Kerala,Total,2014,1347,0,366,6091,453,28,4367,4919,3381
Madhya Pradesh,Agar,2014,28,0,1,7,12,2,56,44,65
Madhya Pradesh,Alirajpur,2014,17,0,0,5,10,0,15,10,86
Madhya Pradesh,Anuppur,2014,70,0,6,22,7,7,121,114,66
Madhya Pradesh,Ashok Nagar,2014,76,0,10,11,13,12,171,82,100
Madhya Pradesh,Balaghat,2014,131,0,14,40,18,12,178,107,152
Madhya Pradesh,Barwani,2014,68,0,4,7,13,4,92,16,154
Madhya Pradesh,Betul,2014,164,0,16,40,16,9,417,379,191
Madhya Pradesh,Bhind,2014,78,0,18,51,13,30,142,86,215
Madhya Pradesh,Bhopal,2014,223,0,23,190,22,20,343,348,234
Madhya Pradesh,Bhopal Railway,2014,3,0,2,5,0,0,19,4,0
Madhya Pradesh,Burhanpur,2014,46,0,5,21,2,5,90,48,73
Madhya Pradesh,Chhatarpur,2014,78,0,7,35,16,22,232,74,182
Madhya Pradesh,Chhindwara,2014,205,0,19,48,22,9,241,185,300
Madhya Pradesh,Damoh,2014,46,0,3,16,7,31,137,68,119
Madhya Pradesh,Datia,2014,34,0,9,23,13,14,88,57,86
Madhya Pradesh,Dewas,2014,121,0,9,43,13,10,216,145,187
Madhya Pradesh,Dhar,2014,138,0,24,38,34,15,244,85,337
Madhya Pradesh,Dindori,2014,91,0,0,14,11,4,162,119,73
Madhya Pradesh,Guna,2014,123,0,14,31,23,12,168,92,160
Madhya Pradesh,Gwalior,2014,158,0,56,143,18,36,364,441,228
Madhya Pradesh,Harda,2014,47,0,1,6,3,5,82,28,80
Madhya Pradesh,Hoshangabad,2014,102,0,12,26,19,6,183,121,136
Madhya Pradesh,Indore,2014,261,0,36,177,49,37,411,254,629
Madhya Pradesh,Indore Railway,2014,4,0,0,0,0,0,9,0,0
Madhya Pradesh,Jabalpur,2014,194,0,11,115,7,34,374,315,322
Madhya Pradesh,Jabalpur Railway,2014,4,0,0,1,0,0,21,0,1
Madhya Pradesh,Jhabua,2014,52,0,4,29,19,0,98,22,92
Madhya Pradesh,Katni,2014,93,0,7,35,12,18,178,65,271
Madhya Pradesh,Khandwa,2014,84,0,11,53,26,6,270,103,122
Madhya Pradesh,Khargone,2014,118,0,6,27,12,43,247,74,310
Madhya Pradesh,Mandla,2014,64,0,1,22,4,6,99,76,97
Madhya Pradesh,Mandsaur,2014,90,0,23,39,25,5,183,180,125
Madhya Pradesh,Morena,2014,43,0,10,14,7,30,131,192,199
Madhya Pradesh,Narsinghpur,2014,113,0,8,25,20,20,165,145,182
Madhya Pradesh,Neemuch,2014,47,0,44,17,5,3,88,43,142
Madhya Pradesh,Panna,2014,41,0,9,11,11,10,84,38,75
Madhya Pradesh,Raisen,2014,161,0,5,20,19,5,225,76,256
Madhya Pradesh,Rajgarh,2014,94,0,9,24,72,5,235,134,130
Madhya Pradesh,Ratlam,2014,69,0,20,35,14,5,151,129,155
Madhya Pradesh,Rewa,2014,110,0,12,19,29,36,169,90,214
Madhya Pradesh,Sagar,2014,126,0,12,28,26,35,405,175,275
Madhya Pradesh,Satna,2014,187,0,17,37,25,30,254,116,370
Madhya Pradesh,Seoni,2014,83,0,2,41,11,9,137,47,142
Madhya Pradesh,Shahdol,2014,122,0,4,39,16,16,272,336,114
Madhya Pradesh,Shajapur,2014,68,0,19,13,17,7,139,130,110
Madhya Pradesh,Sheopur,2014,23,0,3,11,5,5,57,37,40
Madhya Pradesh,Shivpuri,2014,101,0,11,54,43,11,269,111,210
Madhya Pradesh,Sidhi,2014,40,0,7,21,7,14,100,68,100
Madhya Pradesh,Sehore,2014,124,0,17,25,17,12,162,158,202
Madhya Pradesh,Singrauli,2014,88,0,6,10,22,17,97,105,118
Madhya Pradesh,Tikamgarh,2014,92,0,3,17,12,15,133,42,121
Madhya Pradesh,Ujjain,2014,126,0,28,45,7,11,282,285,208
Madhya Pradesh,Umaria,2014,51,0,4,16,5,2,104,90,0
Madhya Pradesh,Vidisha,2014,156,0,8,46,16,21,299,162,171
Madhya Pradesh,Cyber Cell,2014,0,0,0,0,0,0,0,0,0
Madhya Pradesh,Total,2014,5076,0,610,1888,865,733,9609,6451,8727
Maharashtra,Ahmednagar,2014,103,0,32,165,46,13,269,264,736
Maharashtra,Akola,2014,52,0,19,108,34,5,219,136,141
Maharashtra,Amravati Commr.,2014,27,0,19,90,16,1,132,108,82
Maharashtra,Amravati Rural,2014,103,0,11,93,70,8,415,213,237
Maharashtra,Aurangabad Commr.,2014,27,0,15,197,35,2,227,164,183
Maharashtra,Aurangabad Rural,2014,31,0,14,87,30,7,177,218,298
Maharashtra,Beed,2014,70,0,30,120,33,3,273,316,304
Maharashtra,Bhandara,2014,28,0,11,55,20,3,73,40,135
Maharashtra,Buldhana,2014,57,0,19,94,45,22,253,152,279
Maharashtra,Chandrapur,2014,99,0,41,120,28,2,224,203,313
Maharashtra,Dhule,2014,35,0,44,86,3,11,98,207,311
Maharashtra,Gadchiroli,2014,22,0,3,36,17,0,32,16,109
Maharashtra,Gondia,2014,58,0,10,41,10,6,113,46,135
Maharashtra,Hingoli,2014,24,0,6,44,12,4,80,83,91
Maharashtra,Jalgaon,2014,66,0,95,191,23,1,347,374,393
Maharashtra,Jalna,2014,33,0,13,116,23,13,185,289,189
Maharashtra,Kolhapur,2014,84,0,69,317,22,8,176,150,317
Maharashtra,Latur,2014,57,0,14,125,54,4,174,323,256
Maharashtra,Mumbai Commr.,2014,607,0,672,2594,54,22,1626,563,584
Maharashtra,Mumbai Railway,2014,1,0,6,46,0,0,55,0,2
Maharashtra,Nagpur Commr.,2014,113,0,52,394,33,10,279,234,316
Maharashtra,Nagpur Railway,2014,3,0,1,8,0,0,20,0,3
Maharashtra,Nagpur Rural,2014,65,0,28,60,41,4,187,85,437
Maharashtra,Nanded,2014,43,0,25,11,41,6,147,180,268
Maharashtra,Nandurbar,2014,25,0,17,34,6,2,36,47,129
Maharashtra,Nasik Commr.,2014,28,0,26,130,6,3,101,200,172
Maharashtra,Nasik Rural,2014,87,0,23,186,25,17,224,383,688
Maharashtra,Navi Mumbai,2014,88,0,105,576,10,6,158,131,361
Maharashtra,Osmanabad,2014,43,0,14,75,19,5,126,117,243
Maharashtra,Palghar,2014,98,0,34,259,12,1,183,73,396
Maharashtra,Parbhani,2014,38,0,10,145,28,5,140,251,120
Maharashtra,Pune Commr.,2014,189,0,70,770,38,20,454,391,456
Maharashtra,Pune Railway,2014,2,0,1,2,0,1,5,0,0
Maharashtra,Pune Rural,2014,147,0,79,282,37,13,356,219,988
Maharashtra,Raigad,2014,47,0,17,142,22,2,99,54,281
Maharashtra,Ratnagiri,2014,34,0,13,71,13,0,59,26,153
Maharashtra,Sangli,2014,66,0,19,197,22,6,157,108,309
Maharashtra,Satara,2014,97,0,24,155,26,4,241,188,470
Maharashtra,Sindhudurg,2014,12,0,8,10,15,0,42,4,80
Maharashtra,Solapur Commr.,2014,39,0,6,99,6,3,52,52,91
Maharashtra,Solapur Rural,2014,97,0,18,73,31,2,227,122,500
Maharashtra,Thane Commr.,2014,215,0,124,953,38,13,559,351,306
Maharashtra,Thane Rural,2014,75,0,33,301,26,3,165,103,216
Maharashtra,Wardha,2014,62,0,30,95,19,1,192,98,166
Maharashtra,Washim,2014,33,0,6,55,26,5,178,113,132
Maharashtra,Yavatmal,2014,108,0,32,151,65,12,466,301,243
Maharashtra,Total,2014,3438,0,1958,9959,1180,279,10001,7696,12619
Manipur,Bishnupur,2014,9,0,1,3,2,0,6,3,25
Manipur,Chandel,2014,0,0,0,0,3,0,1,0,0
Manipur,Churachandpur,2014,5,0,1,5,2,0,3,0,0
Manipur,C. I. D.,2014,0,0,0,0,0,0,0,0,0
Manipur,Imphal East,2014,20,0,2,18,6,1,7,8,15
Manipur,Imphal West,2014,20,0,31,39,8,0,44,14,27
Manipur,Senapati,2014,1,0,2,2,2,0,2,0,0
Manipur,Tamenglong,2014,0,0,0,2,9,0,0,0,0
Manipur,Thoubal,2014,19,0,19,29,6,0,35,16,44
Manipur,Ukhrul,2014,1,0,2,1,5,0,0,0,1
Manipur,Total,2014,75,0,58,99,43,1,98,41,112
Meghalaya,Garo Hills East,2014,3,0,0,5,0,0,3,0,0
Meghalaya,Garo Hills North,2014,3,0,6,0,0,0,8,1,8
Meghalaya,Garo Hills South,2014,3,0,0,6,1,0,3,3,4
Meghalaya,Garo Hills South West,2014,4,0,0,1,0,0,8,1,6
Meghalaya,Garo Hills West,2014,11,0,10,9,4,0,11,10,24
Meghalaya,Jaintia Hills West,2014,10,0,1,11,4,0,5,1,5
Meghalaya,Jaintia Hills East,2014,11,0,11,8,9,0,7,0,28
Meghalaya,Khasi Hills East,2014,14,0,30,111,12,0,45,26,40
Meghalaya,Khasi Hills South West,2014,12,0,1,1,0,1,0,0,1
Meghalaya,Khasi Hills West,2014,19,0,1,8,0,0,4,0,3
Meghalaya,Ri-Bhoi,2014,28,0,1,12,8,0,11,0,29
Meghalaya,Total,2014,118,0,61,172,38,1,105,42,148
Mizoram,Aizawl,2014,39,0,8,45,14,0,58,5,18
Mizoram,Champhai,2014,22,0,0,4,1,0,0,0,4
Mizoram,Kolasib,2014,10,0,5,2,1,0,10,1,0
Mizoram,Lawngtlai,2014,9,0,2,1,0,0,5,0,4
Mizoram,Lunglei,2014,14,0,1,3,0,0,13,0,8
Mizoram,Mamit,2014,10,0,0,2,2,0,6,2,5
Mizoram,Saiha,2014,4,0,0,2,1,0,2,0,2
Mizoram,Serchhip,2014,12,0,2,2,3,0,3,0,4
Mizoram,Spl Traffic,2014,0,0,0,0,0,0,0,0,20
Mizoram,Total,2014,120,0,18,61,22,0,97,8,65
Nagaland,Dimapur,2014,12,0,8,24,7,0,10,3,6
Nagaland,Kiphire,2014,1,0,0,3,0,0,0,0,0
Nagaland,Kohima,2014,9,0,0,11,0,0,0,0,7
Nagaland,Longleng,2014,1,0,0,0,0,0,0,0,0
Nagaland,Mokokchung,2014,1,0,0,8,0,0,2,0,5
Nagaland,Mon,2014,1,0,0,1,0,0,0,0,2
Nagaland,Peren,2014,0,0,0,0,0,0,1,0,0
Nagaland,Phek,2014,1,0,1,4,0,0,3,0,0
Nagaland,Tuensang,2014,1,0,0,1,0,0,0,0,0
Nagaland,Wokha,2014,0,0,0,0,0,0,0,0,0
Nagaland,Zunheboto,2014,3,0,0,4,0,0,0,0,0
Nagaland,Total,2014,30,0,9,56,7,0,16,3,20
Orissa,Angul,2014,44,0,21,67,16,4,146,30,174
Orissa,Balasore,2014,110,0,16,140,27,2,566,380,185
Orissa,Baragarh,2014,56,0,12,33,19,7,114,80,98
Orissa,Berhampur,2014,30,0,46,78,11,0,162,118,96
Orissa,Bhadrak,2014,63,0,15,85,29,24,178,168,85
Orissa,Bolangir,2014,56,0,12,43,20,19,211,47,112
Orissa,Boudh,2014,24,0,4,14,5,2,68,14,36
Orissa,Cuttack,2014,58,0,3,49,15,27,29,28,191
Orissa,Dcp Bbsr,2014,72,0,35,394,17,27,53,104,167
Orissa,Dcp Ctc,2014,66,0,9,157,4,21,82,155,94
Orissa,Deogarh,2014,32,0,2,10,5,1,46,23,28
Orissa,Dhenkanal,2014,43,0,19,50,21,11,388,45,141
Orissa,Gajapati,2014,19,0,2,16,3,3,84,9,29
Orissa,Ganjam,2014,85,0,20,51,29,13,410,79,68
Orissa,Jagatsinghpur,2014,37,0,17,76,18,26,208,119,221
Orissa,Jajpur,2014,73,0,2,58,27,49,238,52,417
Orissa,Jharsuguda,2014,42,0,13,26,7,9,108,51,79
Orissa,Kalahandi,2014,101,0,18,63,8,12,215,125,180
Orissa,Kandhamal,2014,54,0,3,58,3,4,121,35,51
Orissa,Kendrapara,2014,48,0,6,56,24,32,154,217,66
Orissa,Keonjhar,2014,103,0,50,60,18,11,293,65,228
Orissa,Khurda,2014,39,0,33,65,17,22,103,37,133
Orissa,Koraput,2014,94,0,5,30,6,4,152,46,122
Orissa,Malkangiri,2014,19,0,4,37,8,4,29,16,31
Orissa,Mayurbhanj,2014,139,0,19,77,13,32,324,270,159
Orissa,Nayagarh,2014,23,0,1,43,10,7,37,23,64
Orissa,Nabarangpur,2014,73,0,4,33,7,1,194,93,51
Orissa,Nuapada,2014,26,0,16,20,6,5,136,91,120
Orissa,Puri,2014,68,0,25,117,45,32,151,176,329
Orissa,Rayagada,2014,59,0,22,37,12,0,102,121,63
Orissa,Rourkela,2014,73,0,4,84,3,4,174,139,163
Orissa,Sambalpur,2014,81,0,15,48,16,10,108,44,189
Orissa,Sonepur,2014,18,0,0,19,2,4,46,29,41
Orissa,Srp (Cuttack),2014,0,0,1,3,0,0,9,1,5
Orissa,Srp (Rourkela),2014,1,0,0,3,0,0,10,0,3
Orissa,Sundargarh,2014,49,0,11,46,6,12,94,84,181
Orissa,Total,2014,1978,0,485,2246,477,441,5543,3114,4400
Punjab,Amritsar Rural,2014,31,0,9,88,5,6,78,53,124
Punjab,Barnala,2014,31,0,13,51,2,0,17,27,74
Punjab,Batala,2014,30,0,4,104,0,3,36,37,69
Punjab,Bathinda,2014,56,0,19,151,8,5,77,74,143
Punjab,Cp Amritsar,2014,34,0,24,307,2,3,45,150,62
Punjab,Cp Jalandhar,2014,49,0,7,220,4,1,77,106,75
Punjab,Cp Ludhiana,2014,111,0,29,349,5,5,98,158,240
Punjab,Faridkot,2014,24,0,2,42,3,1,16,16,66
Punjab,Fatehgarh Sahib,2014,26,0,8,120,0,4,22,28,122
Punjab,Fazilka,2014,52,0,2,88,1,4,18,59,78
Punjab,Ferozepur,2014,55,0,11,128,0,3,31,45,91
Punjab,G. R. P.,2014,1,0,0,3,0,0,3,0,6
Punjab,Gurdaspur,2014,26,0,9,58,6,2,37,47,94
Punjab,Hoshiarpur,2014,43,0,11,167,0,7,41,93,229
Punjab,Jalandhar Rural,2014,31,0,4,78,2,2,37,32,145
Punjab,Kapurthala,2014,29,0,3,103,2,3,33,58,109
Punjab,Khanna,2014,23,0,6,83,4,3,34,38,96
Punjab,Ludhiana Rural,2014,14,0,10,107,1,3,22,30,61
Punjab,Mansa,2014,22,0,12,109,1,5,22,39,55
Punjab,Moga,2014,29,0,16,88,5,0,39,27,109
Punjab,Muktsar,2014,29,0,16,56,2,1,24,26,44
Punjab,Pathankot,2014,11,0,5,107,1,4,11,80,74
Punjab,Patiala,2014,38,0,26,346,2,4,66,175,298
Punjab,Ropar,2014,21,0,7,119,3,2,52,37,173
Punjab,Sangrur,2014,57,0,11,148,3,7,54,85,173
Punjab,Sas Nagar,2014,59,0,17,287,0,5,57,74,209
Punjab,Sbs Nagar,2014,20,0,2,83,1,2,18,35,81
Punjab,Tarn Taran,2014,29,0,12,122,0,5,48,52,106
Punjab,Total,2014,981,0,295,3712,63,90,1113,1681,3206
Rajasthan,Ajmer,2014,130,1,21,1484,23,10,181,844,529
Rajasthan,Alwar,2014,299,0,17,1449,13,33,256,720,593
Rajasthan,Banswara,2014,146,0,1,106,12,6,103,198,167
Rajasthan,Baran,2014,67,0,12,345,16,5,212,342,131
Rajasthan,Barmer,2014,93,0,3,160,26,26,272,270,248
Rajasthan,Bharatpur,2014,219,0,8,120,25,36,145,606,306
Rajasthan,Bhilwara,2014,54,0,9,751,14,8,173,965,331
Rajasthan,Bikaner,2014,75,0,18,855,15,15,89,584,257
Rajasthan,Bundi,2014,80,0,4,362,4,4,179,325,208
Rajasthan,Chittorgarh,2014,104,0,11,140,12,2,145,641,242
Rajasthan,Churu,2014,72,0,10,27,13,7,45,414,209
Rajasthan,Dausa,2014,37,0,3,536,7,5,150,234,293
Rajasthan,Dholpur,2014,78,0,11,202,9,21,43,249,130
Rajasthan,Dungarpur,2014,110,0,13,119,11,13,154,187,164
Rajasthan,G.R.P.Ajmer,2014,3,0,3,7,0,1,5,0,0
Rajasthan,G.R.P.Jodhpur,2014,1,0,0,0,0,0,7,0,0
Rajasthan,Ganganagar,2014,180,1,32,544,1,17,147,923,223
Rajasthan,Hanumangarh,2014,135,0,9,621,8,11,124,599,178
Rajasthan,Jaipur East,2014,73,0,37,1146,12,8,165,313,221
Rajasthan,Jaipur North,2014,42,0,11,971,2,4,75,296,102
Rajasthan,Jaipur Rural,2014,80,0,31,892,15,13,183,256,427
Rajasthan,Jaipur South,2014,56,0,96,1072,7,8,97,210,180
Rajasthan,Jaipur West,2014,92,0,176,1445,5,13,118,336,299
Rajasthan,Jaisalmer,2014,10,0,0,21,13,5,94,48,75
Rajasthan,Jalore,2014,43,0,6,258,14,9,104,183,157
Rajasthan,Jhalawar,2014,138,1,19,223,29,11,296,524,146
Rajasthan,Jhunjhunu,2014,79,0,3,662,9,12,53,361,274
Rajasthan,Jodhpur East,2014,25,0,4,310,6,2,97,218,101
Rajasthan,Jodhpur West,2014,46,0,2,101,18,0,117,165,263
Rajasthan,Jodhpur Rural,2014,43,0,10,227,5,6,115,210,154
Rajasthan,Karauli,2014,49,0,9,233,18,14,104,214,84
Rajasthan,Kota City,2014,100,0,9,917,1,3,102,538,119
Rajasthan,Kota Rural,2014,60,0,6,271,12,2,186,271,104
Rajasthan,Nagaur,2014,102,0,2,166,22,8,94,516,327
Rajasthan,Pali,2014,107,0,10,635,9,21,341,516,310
Rajasthan,Praapgarh,2014,202,0,2,212,22,12,305,322,77
Rajasthan,Rajsamand,2014,48,0,3,315,7,6,81,290,177
Rajasthan,Sawai Madhopur,2014,70,0,4,325,8,0,96,297,109
Rajasthan,Sikar,2014,79,0,6,1243,40,14,60,405,387
Rajasthan,Sirohi,2014,51,0,6,279,6,4,78,276,194
Rajasthan,Tonk,2014,52,0,7,376,4,5,129,316,242
Rajasthan,Udaipur,2014,229,0,13,1063,30,8,479,723,449
Rajasthan,Total,2014,3759,3,657,21191,523,408,5999,15905,9187
Sikkim,East,2014,16,0,10,26,21,0,15,4,23
Sikkim,North,2014,2,1,0,1,2,0,1,1,5
Sikkim,South,2014,15,0,0,4,11,0,13,0,14
Sikkim,West,2014,14,0,0,2,6,0,5,0,5
Sikkim,Cid,2014,0,0,0,4,0,0,0,0,0
Sikkim,Total,2014,47,1,10,37,40,0,34,5,47
Tamil Nadu,Ariyalur,2014,6,0,0,22,12,2,23,7,134
Tamil Nadu,Chennai,2014,65,0,6,553,17,10,59,302,1083
Tamil Nadu,Coimbatore,2014,7,0,3,113,9,0,21,47,659
Tamil Nadu,Coimbatore City,2014,5,0,8,177,14,0,8,63,297
Tamil Nadu,Cuddalore,2014,14,0,0,45,35,5,3,39,532
Tamil Nadu,Dharmapuri,2014,11,0,7,51,25,2,26,32,358
Tamil Nadu,Dindigul,2014,15,0,23,226,12,4,29,119,465
Tamil Nadu,Erode,2014,0,0,6,89,10,0,19,26,521
Tamil Nadu,Kanchipuram,2014,16,0,6,128,10,2,8,19,796
Tamil Nadu,Kanyakumari,2014,7,0,0,144,40,2,3,56,256
Tamil Nadu,Karur,2014,1,0,4,35,4,1,20,9,308
Tamil Nadu,Krishnagiri,2014,13,0,0,74,13,4,34,29,524
Tamil Nadu,Madurai,2014,37,0,16,662,31,5,79,326,460
Tamil Nadu,Madurai City,2014,6,0,8,247,7,1,22,69,106
Tamil Nadu,Nagapattinam,2014,16,0,0,11,19,0,14,22,277
Tamil Nadu,Namakkal,2014,0,0,5,40,10,0,48,11,420
Tamil Nadu,Nilgiris,2014,6,0,13,11,7,0,12,5,58
Tamil Nadu,Perambalur,2014,7,0,1,12,1,1,26,13,161
Tamil Nadu,Pudukottai,2014,3,0,15,28,21,2,29,44,320
Tamil Nadu,Ramnathapuram,2014,8,0,12,78,27,3,12,24,272
Tamil Nadu,Railway Chennai,2014,1,0,0,3,0,0,4,0,2
Tamil Nadu,Railway Trichy,2014,0,0,0,0,0,0,0,0,8
Tamil Nadu,Salem,2014,6,0,1,67,30,7,46,22,493
Tamil Nadu,Salem City,2014,5,0,9,41,2,1,12,33,198
Tamil Nadu,Sivagangai,2014,15,0,6,129,13,3,13,51,269
Tamil Nadu,Thanjavur,2014,8,0,5,60,39,0,62,31,450
Tamil Nadu,Theni,2014,8,0,2,133,10,6,30,58,214
