statename,distname,YEAR,MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER
Chandigarh,Chandigarh,2012,21,5
Chandigarh,Total,2012,21,5
Dadra & Nagar Haveli,D And N Haveli,2012,7,0
Dadra & Nagar Haveli,Total,2012,7,0
Daman & Diu,Daman,2012,3,0
Daman & Diu,Diu,2012,0,0
Daman & Diu,Total,2012,3,0
Nct Of Delhi,Caw,2012,0,0
Nct Of Delhi,Central,2012,35,10
Nct Of Delhi,Crime Branch,2012,1,0
Nct Of Delhi,Delhi Ut Total,2012,521,82
Nct Of Delhi,East,2012,48,9
Nct Of Delhi,Eow,2012,0,0
Nct Of Delhi,Grp(Rly),2012,13,1
Nct Of Delhi,Igi Airport,2012,1,0
Nct Of Delhi,New Delhi,2012,9,1
Nct Of Delhi,North,2012,25,2
Nct Of Delhi,North-East,2012,49,11
Nct Of Delhi,North-West,2012,60,8
Nct Of Delhi,Outer,2012,96,15
Nct Of Delhi,South,2012,39,3
Nct Of Delhi,South-East,2012,46,6
Nct Of Delhi,South-West,2012,47,6
Nct Of Delhi,Stf,2012,0,0
Nct Of Delhi,West,2012,52,10
Lakshadweep,Lakshadweep,2012,0,0
Lakshadweep,Total,2012,0,0
Pondicherry,Karaikal,2012,5,2
Pondicherry,Puducherry,2012,24,10
Pondicherry,Total,2012,29,12
Andhra Pradesh,Adilabad,2013,96,13
Andhra Pradesh,Anantapur,2013,156,3
Andhra Pradesh,Chittoor,2013,72,2
Andhra Pradesh,Cuddapah,2013,93,7
Andhra Pradesh,Cyberabad,2013,162,16
Andhra Pradesh,East Godavari,2013,68,6
Andhra Pradesh,Guntakal Rly.,2013,2,0
Andhra Pradesh,Guntur,2013,110,1
Andhra Pradesh,Guntur Urban,2013,44,3
Andhra Pradesh,Hyderabad City,2013,120,5
Andhra Pradesh,Karimnagar,2013,101,10
Andhra Pradesh,Khammam,2013,103,10
Andhra Pradesh,Krishna,2013,56,0
Andhra Pradesh,Kurnool,2013,127,0
Andhra Pradesh,Mahaboobnagar,2013,191,31
Andhra Pradesh,Medak,2013,128,6
Andhra Pradesh,Nalgonda,2013,98,5
Andhra Pradesh,Nellore,2013,99,2
Andhra Pradesh,Nizamabad,2013,117,12
Andhra Pradesh,Prakasham,2013,77,6
Andhra Pradesh,Rajahmundry,2013,14,2
Andhra Pradesh,Ranga Reddy,2013,80,8
Andhra Pradesh,Secunderabad Rly.,2013,7,0
Andhra Pradesh,Srikakulam,2013,35,1
Andhra Pradesh,Tirupathi Urban,2013,26,1
Andhra Pradesh,Vijayawada City,2013,29,8
Andhra Pradesh,Vijayawada Rly.,2013,6,0
Andhra Pradesh,Visakha Rural,2013,46,1
Andhra Pradesh,Visakhapatnam,2013,30,1
Andhra Pradesh,Vizianagaram,2013,30,2
Andhra Pradesh,Warangal,2013,52,4
Andhra Pradesh,Warangal Urban,2013,24,2
Andhra Pradesh,West Godavari,2013,85,2
Andhra Pradesh,Zz Total,2013,2484,170
Arunachal Pradesh,Anjaw,2013,2,0
Arunachal Pradesh,Changlang,2013,4,0
Arunachal Pradesh,Dibang Valley,2013,2,0
Arunachal Pradesh,K/Kumey,2013,2,0
Arunachal Pradesh,Kameng East,2013,5,0
Arunachal Pradesh,Kameng West,2013,8,0
Arunachal Pradesh,Lohit,2013,12,0
Arunachal Pradesh,Longding,2013,2,0
Arunachal Pradesh,Papum Pare,2013,5,1
Arunachal Pradesh,Rural,2013,1,1
Arunachal Pradesh,Siang East,2013,6,0
Arunachal Pradesh,Siang Upper,2013,3,0
Arunachal Pradesh,Siang West,2013,4,1
Arunachal Pradesh,Subansiri Lower,2013,4,0
Arunachal Pradesh,Subansiri Upper,2013,6,0
Arunachal Pradesh,Tawang,2013,0,0
Arunachal Pradesh,Tirap,2013,2,0
Arunachal Pradesh,Upper Dibang Valley,2013,1,0
Arunachal Pradesh,Zz Total,2013,69,3
Assam,Baksa,2013,42,1
Assam,Barpeta,2013,46,0
Assam,Bieo,2013,0,0
Assam,Bongaigaon,2013,20,0
Assam,C.I.D.,2013,1,0
Assam,Cachar,2013,59,0
Assam,Chirang,2013,33,0
Assam,Darrang,2013,35,0
Assam,Dhemaji,2013,22,0
Assam,Dhubri,2013,62,4
Assam,Dibrugarh,2013,80,7
Assam,G.R.P.,2013,13,0
Assam,Goalpara,2013,70,2
Assam,Golaghat,2013,63,0
Assam,Guwahati City,2013,61,12
Assam,Hailakandi,2013,14,0
Assam,Hamren,2013,11,0
Assam,Jorhat,2013,67,3
Assam,Kamrup,2013,41,2
Assam,Karbi Anglong,2013,23,0
Assam,Karimganj,2013,39,0
Assam,Kokrajhar,2013,49,1
Assam,Lakhimpur,2013,44,0
Assam,Morigaon,2013,20,0
Assam,N.C.Hills,2013,13,10
Assam,Nagaon,2013,96,6
Assam,Nalbari,2013,27,0
Assam,R.P.O.,2013,4,0
Assam,Sibsagar,2013,78,2
Assam,Sonitpur,2013,94,0
Assam,Stf,2013,0,0
Assam,Tinsukia,2013,84,4
Assam,Udalguri,2013,43,0
Assam,Zz Total,2013,1354,54
Bihar,Araria,2013,51,4
Bihar,Arwal,2013,17,0
Bihar,Aurangabad,2013,101,0
Bihar,Bagaha,2013,45,0
Bihar,Banka,2013,68,9
Bihar,Begusarai,2013,107,2
Bihar,Bettiah,2013,76,9
Bihar,Bhabhua,2013,34,2
Bihar,Bhagalpur,2013,103,19
Bihar,Bhojpur,2013,95,7
Bihar,Buxar,2013,56,3
Bihar,Darbhanga,2013,77,5
Bihar,Gaya,2013,208,6
Bihar,Gopalganj,2013,81,2
Bihar,Jamalpur Rly.,2013,8,0
Bihar,Jamui,2013,54,2
Bihar,Jehanabad,2013,34,2
Bihar,Katihar,2013,61,0
Bihar,Katihar Rly.,2013,10,2
Bihar,Khagaria,2013,67,2
Bihar,Kishanganj,2013,42,8
Bihar,Lakhisarai,2013,45,3
Bihar,Madhepura,2013,46,14
Bihar,Madhubani,2013,80,0
Bihar,Motihari,2013,164,11
Bihar,Munger,2013,60,2
Bihar,Muzaffarpur,2013,208,29
Bihar,Muzaffarpur Rly.,2013,13,0
Bihar,Nalanda,2013,112,41
Bihar,Naugachia,2013,49,6
Bihar,Nawadah,2013,97,2
Bihar,Patna,2013,286,5
Bihar,Patna Rly.,2013,23,4
Bihar,Purnea,2013,89,4
Bihar,Rohtas,2013,110,2
Bihar,Saharsa,2013,30,7
Bihar,Samastipur,2013,83,17
Bihar,Saran,2013,123,5
Bihar,Sheikhpura,2013,17,0
Bihar,Sheohar,2013,23,3
Bihar,Sitamarhi,2013,101,9
Bihar,Siwan,2013,105,2
Bihar,Supaul,2013,55,0
Bihar,Vaishali,2013,127,9
Bihar,Zz Total,2013,3441,259
Chhattisgarh,Balod,2013,13,3
Chhattisgarh,Baloda Bazar,2013,21,1
Chhattisgarh,Balrampur,2013,40,0
Chhattisgarh,Bemetara,2013,18,0
Chhattisgarh,Bilaspur,2013,77,1
Chhattisgarh,Bizapur,2013,31,0
Chhattisgarh,Dantewara,2013,30,0
Chhattisgarh,Dhamtari,2013,16,0
Chhattisgarh,Durg,2013,42,1
Chhattisgarh,Gariyaband,2013,9,0
Chhattisgarh,Grp Raipur,2013,1,0
Chhattisgarh,Jagdalpur,2013,36,0
Chhattisgarh,Janjgir,2013,44,3
Chhattisgarh,Jashpur,2013,60,1
Chhattisgarh,Kabirdham,2013,21,1
Chhattisgarh,Kanker,2013,39,2
Chhattisgarh,Kondagaon,2013,27,1
Chhattisgarh,Korba,2013,48,1
Chhattisgarh,Koriya,2013,30,0
Chhattisgarh,Mahasamund,2013,19,1
Chhattisgarh,Mungeli,2013,27,0
Chhattisgarh,Narayanpur,2013,6,0
Chhattisgarh,Raigarh,2013,87,2
Chhattisgarh,Raipur,2013,67,3
Chhattisgarh,Rajnandgaon,2013,32,2
Chhattisgarh,Sarguja,2013,37,1
Chhattisgarh,Sukma,2013,30,0
Chhattisgarh,Surajpur,2013,37,0
Chhattisgarh,Zz Total,2013,945,24
Goa,North Goa,2013,27,1
Goa,South Goa,2013,9,1
Goa,Zz Total,2013,36,2
Gujarat,Ahmedabad Commr.,2013,96,2
Gujarat,Ahmedabad Rural,2013,38,2
Gujarat,Ahwa-Dang,2013,6,0
Gujarat,Amreli,2013,30,3
Gujarat,Anand,2013,27,2
Gujarat,Bharuch,2013,38,0
Gujarat,Bhavnagar,2013,52,1
Gujarat,Cid Crime,2013,0,0
Gujarat,Dahod,2013,31,0
Gujarat,Gandhinagar,2013,21,1
Gujarat,Himatnagar,2013,43,5
Gujarat,Jamnagar,2013,42,2
Gujarat,Junagadh,2013,36,1
Gujarat,Kheda North,2013,30,2
Gujarat,Kutch (East(G)),2013,31,0
Gujarat,Kutch (West-Bhuj),2013,20,0
Gujarat,Mehsana,2013,23,0
Gujarat,Narmada,2013,14,0
Gujarat,Navsari,2013,14,0
Gujarat,Palanpur,2013,38,0
Gujarat,Panchmahal,2013,59,2
Gujarat,Patan,2013,14,0
Gujarat,Porbandar,2013,12,0
Gujarat,Rajkot Commr.,2013,36,3
Gujarat,Rajkot Rural,2013,43,3
Gujarat,Surat Commr.,2013,99,9
Gujarat,Surat Rural,2013,46,3
Gujarat,Surendranagar,2013,32,2
Gujarat,Tapi,2013,17,2
Gujarat,Vadodara Commr.,2013,20,2
Gujarat,Vadodara Rural,2013,70,1
Gujarat,Valsad,2013,24,0
Gujarat,W.Rly Ahmedabad,2013,11,0
Gujarat,W.Rly Vadodara,2013,5,1
Gujarat,Zz Total,2013,1118,49
Haryana,Ambala Rural,2013,17,1
Haryana,Ambala Urban,2013,17,2
Haryana,Bhiwani,2013,62,0
Haryana,Faridabad,2013,60,3
Haryana,Fatehabad,2013,25,2
Haryana,Grp,2013,19,0
Haryana,Gurgaon,2013,87,5
Haryana,Hissar,2013,55,2
Haryana,I&P Haryana,2013,0,0
Haryana,Jhajjar,2013,43,5
Haryana,Jind,2013,58,11
Haryana,Kaithal,2013,31,1
Haryana,Karnal,2013,56,3
Haryana,Kurukshetra,2013,20,1
Haryana,Mahendragarh,2013,45,2
Haryana,Mewat,2013,32,2
Haryana,Palwal,2013,40,5
Haryana,Panchkula,2013,12,1
Haryana,Panipat,2013,59,3
Haryana,Rewari,2013,35,0
Haryana,Rohtak,2013,63,3
Haryana,Sirsa,2013,34,2
Haryana,Sonipat,2013,81,1
Haryana,Yamunanagar,2013,31,0
Haryana,Zz Total,2013,982,55
Himachal Pradesh,Baddipolicedist,2013,10,1
Himachal Pradesh,Bilaspur,2013,4,0
Himachal Pradesh,Chamba,2013,5,0
Himachal Pradesh,Cid,2013,0,0
Himachal Pradesh,G.R.P.,2013,0,1
Himachal Pradesh,Hamirpur,2013,6,0
Himachal Pradesh,Kangra,2013,28,1
Himachal Pradesh,Kinnaur,2013,0,0
Himachal Pradesh,Kullu,2013,7,0
Himachal Pradesh,Lahaul-Spiti,2013,1,0
Himachal Pradesh,Mandi,2013,9,0
Himachal Pradesh,Shimla,2013,11,2
Himachal Pradesh,Sirmaur,2013,7,0
Himachal Pradesh,Solan,2013,5,1
Himachal Pradesh,Una,2013,11,0
Himachal Pradesh,Zz Total,2013,104,6
Jammu & Kashmir,Anantnag,2013,8,0
Jammu & Kashmir,Awantipora,2013,4,0
Jammu & Kashmir,Bandipora,2013,4,3
Jammu & Kashmir,Baramulla,2013,8,0
Jammu & Kashmir,Budgam,2013,4,4
Jammu & Kashmir,Crime Jammu,2013,0,0
Jammu & Kashmir,Crime Srinagar,2013,0,0
Jammu & Kashmir,Doda,2013,4,0
Jammu & Kashmir,Ganderbal,2013,1,0
Jammu & Kashmir,Handwara,2013,2,0
Jammu & Kashmir,Jammu,2013,11,2
Jammu & Kashmir,Kargil,2013,1,1
Jammu & Kashmir,Kathua,2013,6,0
Jammu & Kashmir,Kishtwar,2013,5,0
Jammu & Kashmir,Kulgam,2013,3,1
Jammu & Kashmir,Kupwara,2013,5,0
Jammu & Kashmir,Leh,2013,0,0
Jammu & Kashmir,Poonch,2013,7,5
Jammu & Kashmir,Pulwama,2013,8,0
Jammu & Kashmir,Railways Jammu,2013,1,0
Jammu & Kashmir,Railways Kashmir,2013,0,0
Jammu & Kashmir,Railways Katra,2013,0,0
Jammu & Kashmir,Rajouri,2013,11,3
Jammu & Kashmir,Ramban,2013,6,0
Jammu & Kashmir,Reasi,2013,5,3
Jammu & Kashmir,Samba,2013,5,1
Jammu & Kashmir,Shopian,2013,6,0
Jammu & Kashmir,Sopore,2013,13,1
Jammu & Kashmir,Srinagar,2013,16,4
Jammu & Kashmir,Udhampur,2013,6,0
Jammu & Kashmir,Zz Total,2013,150,28
Jharkhand,Bokaro,2013,47,0
Jharkhand,Chaibasa,2013,121,5
Jharkhand,Chatra,2013,42,1
Jharkhand,Deoghar,2013,55,0
Jharkhand,Dhanbad,2013,68,23
Jharkhand,Dhanbad Rly.,2013,10,0
Jharkhand,Dumka,2013,79,4
Jharkhand,Garhwa,2013,33,8
Jharkhand,Giridih,2013,53,0
Jharkhand,Godda,2013,65,0
Jharkhand,Gumla,2013,183,8
Jharkhand,Hazaribagh,2013,77,7
Jharkhand,Jamshedpur,2013,103,8
Jharkhand,Jamshedpur Rly.,2013,7,1
Jharkhand,Jamtara,2013,20,2
Jharkhand,Khunti,2013,90,2
Jharkhand,Koderma,2013,25,5
Jharkhand,Latehar,2013,49,3
Jharkhand,Lohardagga,2013,30,2
Jharkhand,Pakur,2013,32,2
Jharkhand,Palamu,2013,88,0
Jharkhand,Ramgarh,2013,25,4
Jharkhand,Ranchi,2013,137,15
Jharkhand,Sahebganj,2013,53,2
Jharkhand,Saraikela,2013,65,3
Jharkhand,Simdega,2013,73,2
Jharkhand,Zz Total,2013,1630,107
Karnataka,Bagalkot,2013,52,1
Karnataka,Bangalore Commr.,2013,217,26
Karnataka,Bangalore Rural,2013,69,3
Karnataka,Belgaum,2013,113,0
Karnataka,Bellary,2013,57,0
Karnataka,Bidar,2013,40,7
Karnataka,Bijapur,2013,66,3
Karnataka,Cbpura,2013,43,12
Karnataka,Chamarajnagar,2013,27,4
Karnataka,Chickmagalur,2013,38,6
Karnataka,Chitradurga,2013,31,1
Karnataka,Dakshin Kannada,2013,17,0
Karnataka,Davanagere,2013,33,2
Karnataka,Dharwad Commr.,2013,19,0
Karnataka,Dharwad Rural,2013,25,2
Karnataka,Gadag,2013,24,0
Karnataka,Gulbarga,2013,88,7
Karnataka,Hassan,2013,57,4
Karnataka,Haveri,2013,16,0
Karnataka,K.G.F.,2013,12,0
Karnataka,Kodagu,2013,30,1
Karnataka,Kolar,2013,45,0
Karnataka,Koppal,2013,22,0
Karnataka,Mandya,2013,50,3
Karnataka,Mangalore City,2013,25,0
Karnataka,Mysore Commr.,2013,30,2
Karnataka,Mysore Rural,2013,66,2
Karnataka,Raichur,2013,47,0
Karnataka,Railways,2013,18,0
Karnataka,Ramanagar,2013,51,1
Karnataka,Shimoga,2013,44,2
Karnataka,Tumkur,2013,58,2
Karnataka,Udupi,2013,20,0
Karnataka,Uttar Kannada,2013,18,0
Karnataka,Yadgiri,2013,33,1
Karnataka,Zz Total,2013,1601,92
Kerala,Alapuzha,2013,19,3
Kerala,Ernakulam Commr.,2013,7,2
Kerala,Ernakulam Rural,2013,23,9
Kerala,Idukki,2013,21,2
Kerala,Kannur,2013,19,4
Kerala,Kasargod,2013,18,3
Kerala,Kollam Commr.,2013,16,8
Kerala,Kollam Rural,2013,19,8
Kerala,Kottayam,2013,25,6
Kerala,Kozhikode Commr.,2013,13,1
Kerala,Kozhikode Rural,2013,8,2
Kerala,Malappuram,2013,25,6
Kerala,Palakkad,2013,25,13
Kerala,Pathanamthitta,2013,25,2
Kerala,Railways,2013,2,0
Kerala,Thrissur Commr.,2013,19,6
Kerala,Thrissur Rural,2013,13,9
Kerala,Trivandrum Commr.,2013,12,7
Kerala,Trivandrum Rural,2013,44,8
Kerala,Wayanadu,2013,19,5
Kerala,Zz Total,2013,372,104
Madhya Pradesh,Agar,2013,19,0
Madhya Pradesh,Alirajpur,2013,48,1
Madhya Pradesh,Anuppur,2013,27,2
Madhya Pradesh,Ashok Nagar,2013,26,0
Madhya Pradesh,Balaghat,2013,50,7
Madhya Pradesh,Barwani,2013,32,1
Madhya Pradesh,Betul,2013,62,3
Madhya Pradesh,Bhind,2013,61,3
Madhya Pradesh,Bhopal,2013,55,0
Madhya Pradesh,Bhopal Rly.,2013,3,2
Madhya Pradesh,Burhanpur,2013,15,0
Madhya Pradesh,Chhatarpur,2013,46,4
Madhya Pradesh,Chhindwara,2013,78,3
Madhya Pradesh,Damoh,2013,39,0
Madhya Pradesh,Datiya,2013,39,0
Madhya Pradesh,Dewas,2013,38,1
Madhya Pradesh,Dhar,2013,56,0
Madhya Pradesh,Dindori,2013,22,16
Madhya Pradesh,Guna,2013,39,1
Madhya Pradesh,Gwalior,2013,93,17
Madhya Pradesh,Harda,2013,14,2
Madhya Pradesh,Hoshangabad,2013,40,0
Madhya Pradesh,Indore,2013,106,10
Madhya Pradesh,Indore Rly.,2013,2,0
Madhya Pradesh,Jabalpur,2013,76,5
Madhya Pradesh,Jabalpur Rly.,2013,3,0
Madhya Pradesh,Jhabua,2013,20,1
Madhya Pradesh,Katni,2013,46,7
Madhya Pradesh,Khandwa,2013,34,0
Madhya Pradesh,Khargon,2013,43,2
Madhya Pradesh,Mandla,2013,28,2
Madhya Pradesh,Mandsaur,2013,27,0
Madhya Pradesh,Morena,2013,55,5
Madhya Pradesh,Narsinghpur,2013,30,1
Madhya Pradesh,Neemuch,2013,8,0
Madhya Pradesh,Panna,2013,20,3
Madhya Pradesh,Raisen,2013,50,0
Madhya Pradesh,Rajgarh,2013,32,0
Madhya Pradesh,Ratlam,2013,39,1
Madhya Pradesh,Rewa,2013,49,0
Madhya Pradesh,Sagar,2013,58,2
Madhya Pradesh,Satna,2013,69,2
Madhya Pradesh,Seoni,2013,29,1
Madhya Pradesh,Shahdol,2013,42,0
Madhya Pradesh,Shajapur,2013,14,0
Madhya Pradesh,Sheopur,2013,18,0
Madhya Pradesh,Shivpuri,2013,63,1
Madhya Pradesh,Sidhi,2013,21,3
Madhya Pradesh,Sihore,2013,40,2
Madhya Pradesh,Singrauli,2013,36,0
Madhya Pradesh,Tikamgarh,2013,25,1
Madhya Pradesh,Ujjain,2013,66,1
Madhya Pradesh,Umariya,2013,17,0
Madhya Pradesh,Vidisha,2013,44,4
Madhya Pradesh,Zz Total,2013,2112,117
Maharashtra,Ahmednagar,2013,112,6
Maharashtra,Akola,2013,35,2
Maharashtra,Amravati Commr.,2013,19,2
Maharashtra,Amravati Rural,2013,55,4
Maharashtra,Aurangabad Commr.,2013,32,0
Maharashtra,Aurangabad Rural,2013,45,4
Maharashtra,Beed,2013,79,11
Maharashtra,Bhandara,2013,28,0
Maharashtra,Buldhana,2013,54,3
Maharashtra,Chandrapur,2013,37,4
Maharashtra,Dhule,2013,47,1
Maharashtra,Gadchiroli,2013,42,1
Maharashtra,Gondia,2013,31,4
Maharashtra,Hingoli,2013,27,1
Maharashtra,Jalgaon,2013,73,5
Maharashtra,Jalna,2013,57,4
Maharashtra,Kolhapur,2013,68,0
Maharashtra,Latur,2013,67,7
Maharashtra,Mumbai Commr.,2013,170,8
Maharashtra,Mumbai Rly.,2013,4,1
Maharashtra,Nagpur Commr.,2013,103,7
Maharashtra,Nagpur Rly.,2013,6,0
Maharashtra,Nagpur Rural,2013,50,6
Maharashtra,Nanded,2013,60,10
Maharashtra,Nandurbar,2013,26,0
Maharashtra,Nasik Commr.,2013,35,2
Maharashtra,Nasik Rural,2013,82,2
Maharashtra,Navi Mumbai,2013,48,4
Maharashtra,Osmanabad,2013,37,7
Maharashtra,Parbhani,2013,48,5
Maharashtra,Pune Commr.,2013,129,10
Maharashtra,Pune Rly.,2013,6,0
Maharashtra,Pune Rural,2013,132,13
Maharashtra,Raigad,2013,39,1
Maharashtra,Ratnagiri,2013,18,2
Maharashtra,Sangli,2013,59,5
Maharashtra,Satara,2013,62,7
Maharashtra,Sindhudurg,2013,12,1
Maharashtra,Solapur Commr.,2013,18,0
Maharashtra,Solapur Rural,2013,74,12
Maharashtra,Thane Commr.,2013,96,6
Maharashtra,Thane Rural,2013,133,10
Maharashtra,Wardha,2013,45,7
Maharashtra,Washim,2013,27,2
Maharashtra,Yavatmal,2013,85,16
Maharashtra,Zz Total,2013,2512,203
Manipur,Bishnupur,2013,6,0
Manipur,Chandel,2013,10,0
Manipur,Churachandpur,2013,8,0
Manipur,Cid,2013,0,0
Manipur,Imphal East,2013,8,1
Manipur,Imphal West,2013,28,1
Manipur,Senapati,2013,11,1
Manipur,Tamenglong,2013,3,0
Manipur,Thoubal,2013,15,1
Manipur,Ukhrul,2013,4,0
Manipur,Zz Total,2013,93,4
Meghalaya,Garo Hills East,2013,13,6
Meghalaya,Garo Hills North,2013,3,0
Meghalaya,Garo Hills South,2013,18,0
Meghalaya,Garo Hills South W.,2013,7,2
Meghalaya,Garo Hills West,2013,15,4
Meghalaya,Jaintia Hills East,2013,23,0
Meghalaya,Jaintia Hills West,2013,20,2
Meghalaya,Khasi Hills East,2013,26,2
Meghalaya,Khasi Hills South W.,2013,10,2
Meghalaya,Khasi Hills West,2013,12,0
Meghalaya,Ri-Bhoi,2013,19,1
Meghalaya,Zz Total,2013,166,19
Mizoram,Aizawl,2013,9,0
Mizoram,Champhai,2013,0,1
Mizoram,Kolasib,2013,6,0
Mizoram,Lawngtlai,2013,1,0
Mizoram,Lunglei,2013,6,0
Mizoram,Mamit,2013,3,1
Mizoram,Saiha,2013,0,0
Mizoram,Serchhip,2013,2,0
Mizoram,Spl Narcotic,2013,0,0
Mizoram,Traffic Ps,2013,0,0
Mizoram,Zz Total,2013,27,2
Nagaland,Dimapur,2013,37,1
Nagaland,Kiphire,2013,2,0
Nagaland,Kohima,2013,11,13
Nagaland,Longleng,2013,0,0
Nagaland,Mokokchung,2013,5,1
Nagaland,Mon,2013,8,0
Nagaland,Peren,2013,0,0
Nagaland,Phek,2013,7,3
Nagaland,Tuensang,2013,1,0
Nagaland,Wokha,2013,2,0
Nagaland,Zunheboto,2013,5,0
Nagaland,Zz Total,2013,78,18
Orissa,Angul,2013,58,0
Orissa,Balasore,2013,56,1
Orissa,Baragarh,2013,33,0
Orissa,Berhampur,2013,21,1
Orissa,Bhadrak,2013,33,0
Orissa,Bolangir,2013,37,0
Orissa,Boudh,2013,19,0
Orissa,Cuttack,2013,51,0
Orissa,Dcp Bbsr,2013,49,0
Orissa,Dcp Ctc,2013,34,13
Orissa,Deogarh,2013,14,0
Orissa,Dhenkanal,2013,54,0
Orissa,Gajapati,2013,7,0
Orissa,Ganjam,2013,86,0
Orissa,Jagatsinghpur,2013,53,0
Orissa,Jajpur,2013,49,0
Orissa,Jharsuguda,2013,22,0
Orissa,Kalahandi,2013,42,0
Orissa,Kandhamal,2013,24,0
Orissa,Kendrapara,2013,46,0
Orissa,Keonjhar,2013,92,18
Orissa,Khurda,2013,43,0
Orissa,Koraput,2013,52,0
Orissa,Malkangir,2013,34,0
Orissa,Mayurbhanj,2013,91,0
Orissa,Nayagarh,2013,36,2
Orissa,Nowrangpur,2013,19,2
Orissa,Nuapada,2013,17,0
Orissa,Puri,2013,64,0
Orissa,Rayagada,2013,27,1
Orissa,Rourkela,2013,62,0
Orissa,Sambalpur,2013,48,0
Orissa,Sonepur,2013,13,0
Orissa,Srp(Cuttack),2013,3,0
Orissa,Srp(Rourkela),2013,6,0
Orissa,Sundargarh,2013,59,1
Orissa,Zz Total,2013,1454,39
Punjab,Amritsar Rural,2013,44,4
Punjab,Barnala,2013,14,2
Punjab,Batala,2013,25,4
Punjab,Bhatinda,2013,36,6
Punjab,Cp Amritsar,2013,18,4
Punjab,Cp Jalandhar,2013,23,4
Punjab,Cp Ludhiana,2013,71,6
Punjab,Faridkot,2013,15,3
Punjab,Fatehgarh Sahib,2013,12,5
Punjab,Fazilka,2013,20,2
Punjab,Ferozpur,2013,31,6
Punjab,G.R.P,2013,10,0
Punjab,Gurdaspur,2013,9,4
Punjab,Hoshiarpur,2013,52,6
Punjab,Jalandhar Rural,2013,39,4
Punjab,Kapurthala,2013,31,1
Punjab,Khanna,2013,22,5
Punjab,Ludhiana Rural,2013,19,1
Punjab,Mansa,2013,15,5
Punjab,Moga,2013,28,1
Punjab,Muktsar,2013,16,3
Punjab,Pathankot,2013,7,3
Punjab,Patiala,2013,40,8
Punjab,Ropar,2013,13,1
Punjab,Sangrur,2013,24,8
Punjab,Sas Ngr,2013,30,3
Punjab,Sbs Nagar,2013,11,3
Punjab,Tarn Taran,2013,36,2
Punjab,Zz Total,2013,711,104
Rajasthan,Ajmer,2013,49,9
Rajasthan,Alwar,2013,115,6
Rajasthan,Banswara,2013,36,0
Rajasthan,Baran,2013,24,2
Rajasthan,Barmer,2013,31,1
Rajasthan,Bharatpur,2013,94,2
Rajasthan,Bhilwara,2013,30,5
Rajasthan,Bikaner,2013,49,7
Rajasthan,Bundi,2013,24,2
Rajasthan,Chittorgarh,2013,45,0
Rajasthan,Churu,2013,31,4
Rajasthan,Dausa,2013,44,1
Rajasthan,Dholpur,2013,40,1
Rajasthan,Discom,2013,0,0
Rajasthan,Dungarpur,2013,32,1
Rajasthan,G.R.P.Ajmer,2013,4,0
Rajasthan,G.R.P.Jodhpur,2013,3,0
Rajasthan,Ganganagar,2013,38,1
Rajasthan,Hanumangarh,2013,52,1
Rajasthan,Jaipur East,2013,36,6
Rajasthan,Jaipur North,2013,19,2
Rajasthan,Jaipur Rural,2013,54,1
Rajasthan,Jaipur South,2013,21,0
Rajasthan,Jaipur West,2013,29,2
Rajasthan,Jaisalmer,2013,8,0
Rajasthan,Jalore,2013,33,0
Rajasthan,Jhalawar,2013,54,4
Rajasthan,Jhunjhunu,2013,59,4
Rajasthan,Jodhpur East,2013,20,1
Rajasthan,Jodhpur Rural,2013,31,1
Rajasthan,Jodhpur West,2013,25,2
Rajasthan,Karauli,2013,34,1
Rajasthan,Kota City,2013,19,1
Rajasthan,Kota Rural,2013,20,0
Rajasthan,Nagaur,2013,57,0
Rajasthan,Pali,2013,47,0
Rajasthan,Pratapgarh,2013,27,0
Rajasthan,Rajsamand,2013,15,0
Rajasthan,Sawai Madhopur,2013,32,2
Rajasthan,Sikar,2013,68,3
Rajasthan,Sirohi,2013,37,2
Rajasthan,Tonk,2013,15,0
Rajasthan,Udaipur,2013,72,11
Rajasthan,Zz Total,2013,1573,86
Sikkim,East,2013,9,0
Sikkim,North,2013,0,0
Sikkim,South,2013,4,0
Sikkim,West,2013,2,0
Sikkim,Zz Total,2013,15,0
Tamil Nadu,Ariyalur,2013,18,1
Tamil Nadu,Chennai,2013,201,1
Tamil Nadu,Chennai Rly.,2013,0,0
Tamil Nadu,Coimbatore Rural,2013,50,0
Tamil Nadu,Coimbatore Urban,2013,26,0
Tamil Nadu,Cuddalore,2013,58,1
Tamil Nadu,Dharmapuri,2013,44,10
Tamil Nadu,Dindigul,2013,64,0
Tamil Nadu,Erode,2013,52,1
Tamil Nadu,Kanchipuram,2013,77,0
Tamil Nadu,Kanyakumari,2013,40,3
Tamil Nadu,Karur,2013,21,0
Tamil Nadu,Krishnagiri,2013,66,0
Tamil Nadu,Madurai Rural,2013,81,1
Tamil Nadu,Madurai Urban,2013,39,2
Tamil Nadu,Nagapattinam,2013,51,0
Tamil Nadu,Namakkal,2013,42,0
Tamil Nadu,Nilgiris,2013,11,0
Tamil Nadu,Perambalur,2013,14,0
Tamil Nadu,Pudukottai,2013,43,0
Tamil Nadu,Ramnathapuram,2013,50,0
Tamil Nadu,Salem Rural,2013,54,1
Tamil Nadu,Salem Urban,2013,28,0
Tamil Nadu,Sivagangai,2013,47,4
